Alng1_1	Betv1_1	2.9,2.7,2.3,0.3,1.1,1.3,4.0,2.8,2.5,2.5,6.3,3.0,2.5,2.6,6.6,0.9,0.8,6.9,1.2,2.0,1.1,1.0,1.7,2.8,8.5,11.7,1.9,1.2,1.3	2.8,6.6,2.6,23.9,2.1,2.7,10.6,2.9,3.2,5.5,35.1,24.9,2.7,2.9,9.3,0.9,2.9,20.9,1.4,6.5,1.2,3.3,1.1,16.2,40.5,20.2,1.5,5.0,4.9
Betv1_1	Cora1_1	2.8,6.6,2.6,23.9,2.1,2.7,10.6,2.9,3.2,5.5,35.1,24.9,2.7,2.9,9.3,0.9,2.9,20.9,1.4,6.5,1.2,3.3,1.1,16.2,40.5,20.2,1.5,5.0,4.9	3.8,2.4,2.3,0.9,1.4,1.7,3.4,2.2,2.2,2.6,8.6,0.7,2.2,1.5,1.2,1.5,0.7,4.1,1.6,2.3,1.6,1.4,1.4,2.9,11.8,1.4,3.1,2.2,1.3
Betv1_1	Mald1_1	2.8,6.6,2.6,23.9,2.1,2.7,10.6,2.9,3.2,5.5,35.1,24.9,2.7,2.9,9.3,0.9,2.9,20.9,1.4,6.5,1.2,3.3,1.1,16.2,40.5,20.2,1.5,4.9	1.3,3.5,0.8,0.7,1.4,0.8,1.2,1.8,1.3,1.9,4.6,0.8,0.5,2.6,0.9,0.5,0.9,2.8,1.6,1.8,1.4,1.3,1.0,2.7,3.7,2.9,0.6,1.8
Betv1_1	Quea1_1	2.8,6.6,2.6,23.9,2.1,2.7,10.6,2.9,3.2,5.5,35.1,24.9,2.7,2.9,9.3,0.9,2.9,20.9,1.4,6.5,1.2,3.3,1.1,16.2,40.5,20.2,1.5,5.0,4.9,1.9,0.6,2.3,1.4,3.9,2.2,2.0,3.5,12.4,0.7,6.3,1.5,0.3,0.8,0.7,0.9,7.5,1.3,19.8,35.0,1.9,1.5	2.1,1.8,2.1,1.0,1.2,1.4,1.9,1.4,0.9,2.1,2.2,1.1,0.6,1.3,1.0,0.9,0.9,3.4,1.0,1.7,1.8,1.5,1.4,1.8,4.6,3.1,1.0,1.7,1.7,1.6,2.0,1.8,2.1,2.3,5.5,0.7,0.5,5.7,1.2,9.0,0.5,0.9,1.1,1.1,1.3,20.1,1.8,8.2,2.2,3.7,1.2
Alng1_2	Betv1_2	2.2,4.9,3.1,6.2,1.1,2.7,1.7,3.1,3.3,16.4,15.8,0.5,8.3,2.1,3.4,2.7,2.6,2.9,6.8,9.2,2.1,1.1,6.1,12.1,63.4,14.6,6.2,1.6,1.9	3.0,10.7,2.9,13.2,1.5,2.2,3.8,4.1,2.3,26.0,16.3,4.4,3.9,2.5,5.9,1.4,2.9,1.4,3.3,11.0,2.6,2.2,2.7,10.0,38.7,64.4,3.8,5.4,3.3
Betv1_2	Cora1_2	3.0,10.7,2.9,13.2,1.5,2.2,3.8,4.1,2.3,26.0,16.3,4.4,3.9,2.5,5.9,1.4,2.9,1.4,3.3,11.0,2.6,2.2,2.7,10.0,38.7,64.4,3.8,5.4,3.3	3.6,6.2,2.7,8.9,1.2,2.7,2.6,2.2,3.1,4.7,15.8,1.1,7.1,2.2,3.7,1.2,2.4,3.8,9.5,5.7,2.8,2.0,6.1,13.3,32.9,11.1,11.7,2.5,1.9
Betv1_2	Mald1_2	3.0,10.7,2.9,13.2,1.5,2.2,3.8,4.1,2.3,26.0,16.3,4.4,3.9,2.5,5.9,1.4,2.9,1.4,3.3,11.0,2.6,2.2,2.7,10.0,38.7,64.4,3.8,3.3	2.1,2.3,0.7,5.3,1.3,1.4,1.5,2.5,1.9,1.8,2.4,1.1,7.8,2.1,1.6,0.9,1.0,2.5,1.5,4.8,1.9,1.7,0.9,5.6,48.3,2.0,0.6,1.3
Betv1_2	Quea1_2	3.0,10.7,2.9,13.2,1.5,2.2,3.8,4.1,2.3,26.0,16.3,4.4,3.9,2.5,5.9,1.4,2.9,1.4,3.3,11.0,2.6,2.2,2.7,10.0,38.7,64.4,3.8,5.4,3.3,1.9,16.9,3.7,2.1,2.8,2.6,3.5,0.9,7.2,0.6,2.8,1.4,0.7,5.3,1.2,1.0,14.2,1.8,217.6,1.6,11.4,2.7	2.6,2.8,3.1,4.2,1.3,1.8,2.1,1.9,1.2,3.5,2.7,1.8,0.8,1.0,1.3,1.5,1.2,1.5,1.9,3.5,2.0,2.0,1.6,1.6,6.0,2.2,2.8,2.1,2.1,1.8,3.9,2.0,3.3,3.1,16.0,1.5,0.6,8.4,1.3,25.6,2.2,1.8,8.2,1.4,1.3,2.2,2.1,10.7,2.5,1.6,1.7
Alng1_3	Betv1_3	2.3,2.4,1.9,35.4,1.1,2.2,0.9,1.8,2.2,2.6,1.6,1.7,2.4,1.5,1.8,1.4,0.9,1.6,1.8,1.2,1.2,1.0,1.6,2.5,7.7,2.3,1.0,0.9,1.7	2.6,7.9,2.2,60.5,1.5,2.7,3.1,3.2,1.7,6.7,3.6,1.6,0.9,2.6,5.0,1.0,1.2,1.1,0.8,8.2,1.5,1.9,0.6,5.0,11.6,38.9,1.1,4.8,3.7
Betv1_3	Cora1_3	2.6,7.9,2.2,60.5,1.5,2.7,3.1,3.2,1.7,6.7,3.6,1.6,0.9,2.6,5.0,1.0,1.2,1.1,0.8,8.2,1.5,1.9,0.6,5.0,11.6,38.9,1.1,4.8,3.7	3.4,2.7,2.7,45.0,1.3,2.6,1.8,1.9,2.1,4.3,3.5,2.0,2.7,2.4,2.2,1.2,0.9,3.0,4.3,2.4,2.5,1.4,2.8,5.0,15.7,3.6,1.6,1.3,1.8
Betv1_3	Mald1_3	2.6,7.9,2.2,60.5,1.5,2.7,3.1,3.2,1.7,6.7,3.6,1.6,0.9,2.6,5.0,1.0,1.2,1.1,0.8,8.2,1.5,1.9,0.6,5.0,11.6,38.9,1.1,3.7	2.3,10.9,0.9,21.3,1.8,1.7,1.8,2.0,1.6,11.9,1.3,2.4,1.6,2.4,1.8,0.9,1.1,2.6,2.9,6.0,2.0,1.9,1.8,4.0,6.8,9.0,0.9,1.7
Betv1_3	Quea1_3	2.6,7.9,2.2,60.5,1.5,2.7,3.1,3.2,1.7,6.7,3.6,1.6,0.9,2.6,5.0,1.0,1.2,1.1,0.8,8.2,1.5,1.9,0.6,5.0,11.6,38.9,1.1,4.8,3.7,2.3,15.2,3.9,2.7,2.4,4.6,2.9,0.4,9.6,1.1,3.3,0.9,0.5,7.2,1.0,1.4,15.3,1.5,229.0,1.3,16.0,2.9	2.8,2.5,3.1,6.7,1.6,2.0,2.0,1.9,1.1,4.0,4.5,2.2,0.9,1.4,1.5,1.2,1.2,1.9,1.5,2.8,2.7,2.2,1.1,1.8,4.8,6.6,1.0,1.7,2.1,1.8,6.7,2.2,3.0,2.7,8.7,2.5,0.6,15.9,1.5,19.8,1.3,1.6,2.9,1.4,1.3,15.6,5.6,12.5,4.7,3.8,2.3
Alng1_4	Betv1_4	2.4,2.2,3.9,30.9,1.1,2.2,1.5,1.8,3.5,1.7,15.4,1.3,8.9,2.7,5.1,0.6,0.9,4.1,1.5,1.5,1.3,1.0,2.5,6.4,21.2,2.1,1.5,1.2,2.1	2.6,7.2,4.7,49.4,1.7,3.1,3.3,2.8,2.3,6.7,16.5,2.4,2.8,2.8,4.3,1.1,1.5,1.3,1.5,3.4,1.6,2.0,1.3,7.9,16.7,8.7,1.5,1.9,2.9
Betv1_4	Cora1_4	2.6,7.2,4.7,49.4,1.7,3.1,3.3,2.8,2.3,6.7,16.5,2.4,2.8,2.8,4.3,1.1,1.5,1.3,1.5,3.4,1.6,2.0,1.3,7.9,16.7,8.7,1.5,1.9,2.9	3.4,3.1,2.1,38.2,1.0,2.0,1.5,2.4,3.0,2.2,4.9,0.7,5.8,2.4,1.8,1.0,0.8,5.8,1.9,2.2,1.4,1.1,1.8,5.5,4.5,4.1,1.8,1.1,1.7
Betv1_4	Mald1_4	2.6,7.2,4.7,49.4,1.7,3.1,3.3,2.8,2.3,6.7,16.5,2.4,2.8,2.8,4.3,1.1,1.5,1.3,1.5,3.4,1.6,2.0,1.3,7.9,16.7,8.7,1.5,2.9	1.6,3.7,0.7,1.9,1.6,1.4,1.5,2.0,1.5,2.8,1.0,0.8,1.5,1.8,0.9,0.5,0.9,1.4,2.8,2.2,1.4,1.6,1.6,2.5,5.9,1.9,0.8,1.2
Betv1_4	Quea1_4	2.6,7.2,4.7,49.4,1.7,3.1,3.3,2.8,2.3,6.7,16.5,2.4,2.8,2.8,4.3,1.1,1.5,1.3,1.5,3.4,1.6,2.0,1.3,7.9,16.7,8.7,1.5,1.9,2.9,1.5,2.6,2.5,1.8,1.6,2.6,1.7,2.5,12.2,0.7,3.8,1.1,0.8,1.0,2.3,1.0,8.0,1.7,30.9,1.7,1.6,1.4	2.5,2.6,2.5,8.0,1.4,1.3,2.3,1.5,1.2,1.3,2.7,1.3,1.1,2.1,1.5,1.2,1.2,1.6,1.1,2.6,2.3,1.6,0.7,1.9,1.7,1.9,1.1,1.8,1.6,3.4,7.0,1.7,2.0,2.3,4.1,1.9,0.7,2.4,0.7,13.1,7.3,1.0,2.9,0.9,3.5,1.9,1.7,7.9,2.8,3.4,1.2
Alng1_5	Betv1_5	1.9,2.1,2.3,0.6,1.2,1.1,1.4,1.7,1.6,2.4,2.0,0.9,1.6,1.1,0.7,1.1,0.7,2.1,4.6,1.1,1.6,1.1,1.3,1.8,5.3,1.5,2.2,1.4,1.2	1.6,3.1,2.3,2.4,1.4,1.5,2.1,1.8,0.9,1.7,3.4,1.1,1.1,1.8,0.8,0.9,1.0,1.2,0.9,2.9,1.1,0.9,0.7,1.7,2.8,1.6,1.3,2.5,1.6
Betv1_5	Cora1_5	1.6,3.1,2.3,2.4,1.4,1.5,2.1,1.8,0.9,1.7,3.4,1.1,1.1,1.8,0.8,0.9,1.0,1.2,0.9,2.9,1.1,0.9,0.7,1.7,2.8,1.6,1.3,2.5,1.6	2.5,4.0,2.3,0.5,1.3,2.1,1.3,1.5,2.1,5.9,3.7,0.7,2.4,2.6,2.4,0.7,0.7,3.9,3.2,3.2,1.8,1.3,2.1,3.3,14.7,13.2,6.9,1.4,2.5
Betv1_5	Mald1_5	1.6,3.1,2.3,2.4,1.4,1.5,2.1,1.8,0.9,1.7,3.4,1.1,1.1,1.8,0.8,0.9,1.0,1.2,0.9,2.9,1.1,0.9,0.7,1.7,2.8,1.6,1.3,1.6	1.9,2.9,1.1,3.2,1.7,1.3,1.2,1.7,1.4,1.4,1.0,0.4,1.1,1.9,1.0,0.5,0.9,1.9,2.0,1.2,2.1,1.9,1.9,2.1,3.4,1.6,0.8,1.6
Betv1_5	Quea1_5	1.6,3.1,2.3,2.4,1.4,1.5,2.1,1.8,0.9,1.7,3.4,1.1,1.1,1.8,0.8,0.9,1.0,1.2,0.9,2.9,1.1,0.9,0.7,1.7,2.8,1.6,1.3,2.5,1.6,1.5,4.9,2.5,1.9,2.3,3.6,1.5,1.0,1.8,0.8,1.5,0.7,1.1,1.7,1.8,0.9,2.9,1.3,23.7,2.1,1.3,1.3	1.7,1.9,2.3,0.7,1.5,1.2,1.5,1.4,1.1,1.7,2.2,1.2,0.4,1.3,0.9,1.0,1.0,1.2,0.8,1.6,1.3,1.6,1.0,1.6,2.4,3.0,0.9,1.2,1.4,1.7,1.7,1.9,1.9,2.1,4.1,1.8,0.5,3.2,1.2,4.0,1.0,0.9,1.5,1.7,1.2,3.6,1.9,15.0,1.4,1.2,1.5
Alng1_6	Betv1_6	3.5,2.4,2.1,1.7,2.2,1.9,1.5,2.3,3.4,3.5,3.4,13.7,4.9,1.5,2.9,1.0,1.3,32.5,18.8,1.6,1.6,5.5,22.3,3.7,60.8,10.1,4.5,1.6,4.6	2.1,2.9,2.6,2.3,1.6,2.0,1.6,2.4,1.8,2.7,3.9,9.8,1.1,1.5,2.8,1.2,1.3,11.7,9.0,1.9,2.5,4.6,10.7,2.2,39.1,24.1,2.2,2.0,5.4
Betv1_6	Cora1_6	2.1,2.9,2.6,2.3,1.6,2.0,1.6,2.4,1.8,2.7,3.9,9.8,1.1,1.5,2.8,1.2,1.3,11.7,9.0,1.9,2.5,4.6,10.7,2.2,39.1,24.1,2.2,2.0,5.4	2.6,2.3,2.8,3.6,1.2,1.7,1.0,1.7,1.7,2.9,3.9,1.3,2.8,1.6,2.3,1.2,0.9,3.1,3.1,3.0,2.1,1.7,1.8,3.3,9.7,1.8,2.7,1.1,1.6
Betv1_6	Mald1_6	2.1,2.9,2.6,2.3,1.6,2.0,1.6,2.4,1.8,2.7,3.9,9.8,1.1,1.5,2.8,1.2,1.3,11.7,9.0,1.9,2.5,4.6,10.7,2.2,39.1,24.1,2.2,5.4	2.3,3.5,1.2,8.8,2.6,1.9,1.8,1.7,1.6,2.8,1.4,5.6,3.3,2.0,1.2,0.8,1.5,1.9,2.6,3.2,2.0,4.3,5.8,4.3,12.1,3.0,0.5,4.9
Betv1_6	Quea1_6	2.1,2.9,2.6,2.3,1.6,2.0,1.6,2.4,1.8,2.7,3.9,9.8,1.1,1.5,2.8,1.2,1.3,11.7,9.0,1.9,2.5,4.6,10.7,2.2,39.1,24.1,2.2,2.0,5.4,2.0,1.9,2.6,2.6,2.9,5.6,4.7,1.1,4.3,1.7,2.2,1.6,1.9,2.1,4.1,1.3,4.0,3.3,75.5,9.3,3.1,1.6	2.0,2.4,3.3,3.7,1.4,2.0,2.0,1.5,1.0,2.6,4.0,1.9,1.2,0.8,1.3,1.6,1.2,1.4,1.9,1.4,2.1,2.5,1.7,1.3,3.6,1.0,1.0,2.7,1.5,2.2,1.6,1.9,2.6,6.6,4.5,2.1,0.4,1.7,1.5,3.1,5.2,2.2,5.9,1.1,2.2,3.4,5.2,4.1,1.3,11.2,1.2
Alng1_7	Betv1_7	5.2,2.7,2.3,1.7,1.5,3.2,1.8,1.9,1.9,2.9,4.3,15.6,1.9,1.2,1.5,1.5,2.7,3.1,4.1,1.3,2.2,5.6,2.6,3.9,12.3,10.8,2.2,1.2,1.5	3.9,4.2,2.4,3.4,1.3,3.7,4.1,2.5,1.2,4.9,3.7,18.1,0.5,2.6,2.7,1.3,2.4,3.8,3.9,5.7,1.5,7.8,5.5,2.7,10.0,32.7,1.4,3.6,2.6
Betv1_7	Cora1_7	3.9,4.2,2.4,3.4,1.3,3.7,4.1,2.5,1.2,4.9,3.7,18.1,0.5,2.6,2.7,1.3,2.4,3.8,3.9,5.7,1.5,7.8,5.5,2.7,10.0,32.7,1.4,3.6,2.6	4.7,2.6,2.5,3.0,1.3,3.1,1.4,1.9,1.7,2.8,2.3,13.3,2.1,2.3,2.2,0.8,2.9,3.4,2.0,1.7,1.6,5.4,2.3,1.8,6.4,12.7,2.2,1.2,1.5
Betv1_7	Mald1_7	3.9,4.2,2.4,3.4,1.3,3.7,4.1,2.5,1.2,4.9,3.7,18.1,0.5,2.6,2.7,1.3,2.4,3.8,3.9,5.7,1.5,7.8,5.5,2.7,10.0,32.7,1.4,2.6	2.1,3.6,1.4,4.4,1.7,1.6,2.1,1.7,1.6,3.8,1.5,0.8,2.9,2.4,1.7,1.1,1.1,2.3,4.4,3.9,1.8,3.5,3.3,3.0,12.5,3.9,1.3,1.7
Betv1_7	Quea1_7	3.9,4.2,2.4,3.4,1.3,3.7,4.1,2.5,1.2,4.9,3.7,18.1,0.5,2.6,2.7,1.3,2.4,3.8,3.9,5.7,1.5,7.8,5.5,2.7,10.0,32.7,1.4,3.6,2.6,1.9,2.5,2.1,2.9,3.3,4.7,2.7,1.0,13.0,2.0,1.9,1.4,1.3,7.8,2.5,1.4,2.6,2.5,125.3,1.5,1.6,1.5	2.2,2.5,2.5,5.5,1.5,2.9,1.7,1.7,1.1,3.1,3.2,1.8,0.8,0.9,1.7,1.2,1.1,1.1,1.9,2.0,2.6,7.0,1.4,1.4,3.7,5.2,1.3,2.1,1.6,1.9,9.0,2.3,3.3,4.0,2.8,1.8,4.0,4.9,1.3,24.9,1.9,0.6,15.1,1.6,1.3,5.0,2.2,16.3,1.5,1.5,1.4
Alng1_8	Betv1_8	2.6,6.9,2.9,18.0,1.5,1.8,2.7,1.7,1.9,2.9,26.2,5.5,2.9,2.5,3.8,1.8,0.8,21.3,12.1,1.4,2.6,2.4,10.6,5.3,20.0,15.7,3.3,0.9,2.4	2.4,7.0,2.6,9.9,1.3,1.9,4.5,1.9,1.3,10.7,9.4,14.6,2.5,1.7,2.3,6.6,3.3,2.5,7.5,2.3,9.2,6.3,6.5,1.7,29.4,42.1,4.8,1.8,2.5
Betv1_8	Cora1_8	2.4,7.0,2.6,9.9,1.3,1.9,4.5,1.9,1.3,10.7,9.4,14.6,2.5,1.7,2.3,6.6,3.3,2.5,7.5,2.3,9.2,6.3,6.5,1.7,29.4,42.1,4.8,1.8,2.5	3.4,3.6,3.0,2.4,1.2,1.5,2.2,1.7,1.5,3.0,25.7,6.2,3.5,1.9,3.3,1.8,1.2,7.6,2.1,1.3,1.7,2.5,3.9,2.4,22.9,19.0,1.3,2.0,2.3
Betv1_8	Mald1_8	2.4,7.0,2.6,9.9,1.3,1.9,4.5,1.9,1.3,10.7,9.4,14.6,2.5,1.7,2.3,6.6,3.3,2.5,7.5,2.3,9.2,6.3,6.5,1.7,29.4,42.1,4.8,2.5	2.6,4.5,1.1,3.9,1.4,1.7,1.6,1.6,1.5,2.2,1.5,0.7,1.2,1.9,1.1,1.1,1.1,1.2,3.3,1.8,1.9,2.4,1.4,4.6,7.3,1.2,0.4,1.1
Betv1_8	Quea1_8	2.4,7.0,2.6,9.9,1.3,1.9,4.5,1.9,1.3,10.7,9.4,14.6,2.5,1.7,2.3,6.6,3.3,2.5,7.5,2.3,9.2,6.3,6.5,1.7,29.4,42.1,4.8,1.8,2.5,1.9,3.7,2.1,2.3,2.4,4.1,3.3,1.1,9.9,0.8,7.5,4.8,2.0,2.1,3.3,1.5,3.5,1.8,69.7,26.0,1.3,1.3	2.2,3.4,2.4,2.5,1.4,1.5,1.7,1.6,1.0,2.1,2.9,4.5,1.6,0.9,1.4,1.4,1.1,1.7,1.6,1.3,2.4,4.3,1.3,1.4,3.4,26.2,0.8,1.8,1.2,2.6,3.3,1.8,1.9,2.8,7.1,9.4,1.3,1.8,1.1,4.4,2.6,2.2,33.3,2.9,1.4,2.1,1.7,96.1,66.8,1.4,1.0
Alng1_9	Betv1_9	2.8,8.3,2.7,6.1,1.5,1.6,1.3,2.3,1.7,1.6,17.3,0.5,2.7,2.9,1.0,1.1,0.9,4.1,7.7,0.9,11.7,1.7,5.1,1.9,12.4,3.6,4.3,1.5,1.6	2.3,8.0,2.1,20.0,1.9,1.6,12.3,2.3,0.9,11.3,13.8,2.4,1.4,2.7,7.7,1.2,3.3,1.9,6.6,5.5,13.2,2.5,6.1,0.8,18.9,40.3,2.6,1.8,3.1
Betv1_9	Cora1_9	2.3,8.0,2.1,20.0,1.9,1.6,12.3,2.3,0.9,11.3,13.8,2.4,1.4,2.7,7.7,1.2,3.3,1.9,6.6,5.5,13.2,2.5,6.1,0.8,18.9,40.3,2.6,1.8,3.1	2.2,2.0,2.8,2.1,1.0,1.3,1.0,1.4,1.6,1.3,12.3,0.5,3.0,1.0,1.0,0.9,1.1,2.7,1.1,0.7,1.3,1.9,2.9,1.5,14.9,15.8,1.2,0.8,1.3
Betv1_9	Mald1_9	2.3,8.0,2.1,20.0,1.9,1.6,12.3,2.3,0.9,11.3,13.8,2.4,1.4,2.7,7.7,1.2,3.3,1.9,6.6,5.5,13.2,2.5,6.1,0.8,18.9,40.3,2.6,3.1	1.9,3.0,1.2,5.1,1.5,1.5,1.1,2.0,1.4,2.0,1.2,1.3,1.5,1.8,0.8,0.5,0.8,1.9,3.5,2.8,1.6,3.1,2.2,1.7,4.0,1.4,0.5,1.1
Betv1_9	Quea1_9	2.3,8.0,2.1,20.0,1.9,1.6,12.3,2.3,0.9,11.3,13.8,2.4,1.4,2.7,7.7,1.2,3.3,1.9,6.6,5.5,13.2,2.5,6.1,0.8,18.9,40.3,2.6,1.8,3.1,1.8,3.1,2.2,1.6,2.3,2.7,2.0,0.5,1.1,0.5,4.6,1.8,0.5,2.1,1.7,1.5,2.3,1.3,11.3,9.8,1.7,1.0	1.9,2.8,2.4,2.8,1.6,1.1,1.7,1.6,1.0,1.8,3.5,2.6,1.1,1.8,0.9,1.7,0.9,1.4,0.9,3.6,1.5,2.1,1.0,2.4,3.8,15.0,0.7,1.6,1.4,1.9,2.1,3.4,1.6,1.8,6.7,4.7,1.8,0.8,0.7,2.0,1.2,1.3,20.0,2.2,1.6,1.5,1.1,34.4,28.2,1.7,1.1
Alng1_10	Betv1_10	2.4,4.6,2.5,1.2,1.5,2.9,1.6,2.3,3.5,3.2,6.7,3.1,3.0,3.0,1.9,0.8,1.4,5.7,21.7,2.1,3.6,2.0,5.0,2.8,8.0,5.8,28.0,1.1,1.7	2.2,3.3,3.3,1.9,2.2,3.0,3.3,2.1,2.1,6.8,10.2,7.7,2.7,1.5,2.5,1.2,2.9,2.7,12.5,2.3,3.6,1.9,3.7,2.2,9.1,9.8,15.7,2.2,1.6
Betv1_10	Cora1_10	2.2,3.3,3.3,1.9,2.2,3.0,3.3,2.1,2.1,6.8,10.2,7.7,2.7,1.5,2.5,1.2,2.9,2.7,12.5,2.3,3.6,1.9,3.7,2.2,9.1,9.8,15.7,2.2,1.6	2.6,3.5,2.3,1.8,1.2,1.6,1.8,1.9,2.0,3.7,4.3,4.0,2.8,3.0,2.6,1.6,0.8,3.6,15.8,3.9,1.9,1.0,2.8,4.2,8.3,7.8,2.0,1.0,2.4
Betv1_10	Mald1_10	2.2,3.3,3.3,1.9,2.2,3.0,3.3,2.1,2.1,6.8,10.2,7.7,2.7,1.5,2.5,1.2,2.9,2.7,12.5,2.3,3.6,1.9,3.7,2.2,9.1,9.8,15.7,1.6	2.4,7.3,2.2,6.1,1.9,1.6,2.2,1.9,1.8,2.9,5.6,0.6,5.9,2.0,1.6,0.9,1.4,2.4,5.0,2.3,2.7,2.8,6.6,2.6,6.1,1.9,0.6,1.9
Betv1_10	Quea1_10	2.2,3.3,3.3,1.9,2.2,3.0,3.3,2.1,2.1,6.8,10.2,7.7,2.7,1.5,2.5,1.2,2.9,2.7,12.5,2.3,3.6,1.9,3.7,2.2,9.1,9.8,15.7,2.2,1.6,1.8,2.4,1.9,3.2,2.4,10.4,2.6,2.4,9.1,1.8,8.8,11.8,2.6,2.5,5.8,2.0,3.6,2.3,18.6,13.0,2.1,1.4	2.4,3.4,2.7,2.4,1.2,1.9,3.0,1.7,1.4,3.3,6.3,1.0,1.4,2.2,2.2,1.5,1.0,1.1,2.0,3.2,2.0,1.9,1.3,4.0,5.3,5.6,1.6,1.9,2.3,2.1,2.9,1.8,2.1,2.6,11.8,2.7,1.9,11.1,1.9,1.8,1.9,1.6,2.3,1.6,1.9,1.7,2.0,18.3,17.4,1.6,1.6
Alng1_11	Betv1_11	5.9,11.9,2.5,2.0,1.8,2.0,1.6,2.2,2.1,6.7,4.4,2.4,13.8,1.9,2.1,0.7,2.9,3.1,22.6,1.6,6.2,3.9,21.5,2.3,7.3,2.5,13.0,1.1,1.5	5.3,11.7,2.7,4.5,2.0,2.5,2.2,1.8,1.2,26.3,4.9,5.2,5.3,1.0,1.4,1.4,3.3,2.2,10.9,2.1,6.9,6.9,10.2,1.7,5.3,21.3,9.7,2.0,1.8
Betv1_11	Cora1_11	5.3,11.7,2.7,4.5,2.0,2.5,2.2,1.8,1.2,26.3,4.9,5.2,5.3,1.0,1.4,1.4,3.3,2.2,10.9,2.1,6.9,6.9,10.2,1.7,5.3,21.3,9.7,2.0,1.8	2.9,4.5,2.1,1.3,1.3,1.4,2.0,1.8,2.1,4.1,5.9,1.8,16.1,3.0,3.0,1.0,1.6,3.2,6.9,3.6,2.2,1.0,18.7,4.3,7.9,7.4,4.4,1.1,2.6
